timestamp,heart_rate,blood_oxygen,body_temp,resp_rate,step_count,activity,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,is_tampered
2024-04-01 00:02:20,146.0,91.25078226816325,37.81695981546479,21.0,129,Cycling,1.6609681777389977,-1.3165238019039571,0.8834712986136486,-173.99692293350137,59.043238625488755,92.6916446897082,0
2024-04-01 00:02:30,127.0,90.41499304385711,37.46834759605662,23.0,71,Resting,1.701978841360345,-1.8835858266703625,0.5513746636565835,-189.99339551326648,129.39180876582782,229.36274053076068,0
2024-04-01 00:02:40,111.0,92.81509620772376,37.46605858537844,14.0,109,Cycling,0.9089455626771739,0.07808018493839386,-0.5429890744119819,14.295338048915937,73.93340262817782,-63.10218773641378,0
2024-04-01 00:02:50,141.5918070378906,97.23409815873588,35.40787745183286,30.687873141637198,197,Walking,1.6011344545037867,1.772377240342009,1.140259192596893,-214.33017107763297,-4.232997018837779,-83.12758270631699,1
2024-04-01 00:03:00,66.0,95.60351974019962,36.57232245605016,15.0,136,Running,1.0799465207118488,1.3561464463761461,0.5137348707014837,-103.75784867654897,-234.91422466227908,89.98849448859568,0
2024-04-01 00:03:10,81.0,90.21738838063708,36.9629180783265,15.0,128,Walking,0.11320386062301457,0.5589941850587152,0.3615528365701697,213.44751646924226,97.51419167952815,-49.02447165311929,0
2024-04-01 00:03:20,152.0,95.20570544299173,37.25804098177772,16.0,196,Walking,0.40300090490377727,-1.258045449705612,1.2766450766674535,188.10655417394008,-207.27095366099857,-142.76974181005153,0
2024-04-01 00:03:30,134.0,93.91771742012003,37.781812331575814,14.0,102,Running,0.5128979059103309,1.4783883941079368,-1.0214478276219587,165.7011477038988,-15.594313799628992,-169.26645709670424,0
2024-04-01 00:03:40,115.0,95.77122269914442,38.59003531356918,20.0,136,Cycling,-1.4924268760675563,1.019101564546876,-1.0700481857757085,3.5818432390987596,198.1981095574116,-153.68489317710345,0
2024-04-01 00:03:50,163.23221030185934,90.06606993185927,35.347129941218014,10.074623487801333,141,Resting,-1.2277834499299582,-0.9326089458100673,-0.45421245140426203,-236.0576477012593,48.43944669647635,102.15551482985677,1
2024-04-01 00:04:00,117.0,96.3409194507984,36.04526409063209,21.0,26,Walking,0.09347489548064347,1.2203566535834267,-1.7074677253258108,-189.31536929904163,-150.51762115769623,209.34755354685046,0
2024-04-01 00:04:10,152.0,99.84644369373366,37.347711392327746,22.0,136,Running,-1.5390867489162328,1.5086053521273954,-0.6504261225925463,209.72553744470133,153.9791042240854,153.00684900186752,0
2024-04-01 00:04:20,113.469593072955,86.70533666917449,35.407483193614524,15.766260450895405,163,Resting,1.8599171841844444,0.7929040497186852,-0.37491168586452917,168.20366605208733,-99.79543826154853,-25.89917722189699,1
2024-04-01 00:04:30,162.0,94.29737008929779,37.65570365548552,15.0,92,Resting,0.028509114057686524,-1.5984633961178871,-0.01976726855792288,-61.73908892813961,38.63541960565368,14.300575681625219,0
2024-04-01 00:04:40,71.0,94.24830736643311,38.4996653141145,17.0,99,Resting,-0.4796554207477617,1.9369873733192007,-0.9839461435963117,114.48776743999457,67.92443990585315,60.08671764837658,0
2024-04-01 00:04:50,66.0,94.1705320370292,38.40708165294743,19.0,130,Running,-1.3698398496337632,-1.6959960441360549,1.6273697908193596,177.2638966091444,115.5607471961406,39.973315751341886,0
2024-04-01 00:05:00,114.0,96.63798392042668,36.30012985329003,24.0,116,Walking,-0.3338644100992547,0.6178959526009349,-0.8596865288929134,60.16779976977563,-217.50871489529456,234.23637287822766,0
2024-04-01 00:05:10,162.0,94.89828060546722,38.80198610003002,18.0,150,Running,-0.7902952520298046,-1.557898979176815,1.406203110051183,176.7634733945323,177.13356622882748,193.34653798868663,0
2024-04-01 00:05:20,165.0,95.17432559812963,36.331243184023336,15.0,121,Walking,-1.6482913151918615,1.6216534344832874,-0.22019025502338208,-127.66299606552155,-193.0748378518048,-228.2299086938571,0
2024-04-01 00:05:30,121.0,94.32355992146765,37.90371152560271,15.0,109,Cycling,1.8680211809520855,-0.6000892663104849,0.8726267836949217,-18.932126611844836,-202.73303493969752,167.88292387221827,0
2024-04-01 00:05:40,170.12550855278204,109.85510820920697,44.489287257752835,8.695855422424005,72,Resting,-0.9400876158042131,0.046012089551223045,-1.556390448064398,39.52089240782175,-21.55772213874758,-192.96951918237744,1
2024-04-01 00:05:50,149.0,99.27561348819042,38.039632461669264,21.0,29,Walking,0.761880968534097,-1.2849536625439577,0.17854888096643773,65.57872345668471,-63.909199393352054,95.10476859466331,0
2024-04-01 00:06:00,163.0,93.07724189364372,36.79605351502617,16.0,18,Cycling,-1.634709992710309,0.186248759132551,1.843303579771204,243.49516128433453,-222.69316308784997,-107.17499367914013,0
2024-04-01 00:06:10,136.1168177709989,97.6191202535382,41.054142341246575,24.01789572908649,101,Running,1.65267603730709,1.7553596209559572,0.6650048374591013,172.96566918771862,-166.99973967490217,136.69170129607943,1
2024-04-01 00:06:20,164.0,98.39764724038602,37.64603062544819,12.0,66,Resting,0.3630058062423078,1.6065322825326271,1.2811570417479095,-222.3695434789511,-30.39327763405703,-245.6968801118588,0
2024-04-01 00:06:30,157.0,99.97170251425725,36.59876248740029,24.0,49,Walking,0.6274880015064483,-1.7444163191910564,-0.9557181512899087,-165.4332977782207,164.53608929426798,-58.86409723761636,0
2024-04-01 00:06:40,168.0,92.92608894039645,36.06093140350006,19.0,47,Resting,1.1271374426754739,-0.48696597410265063,1.2006756835539196,78.57098167067801,-189.3478103139289,-239.23884244407245,0
2024-04-01 00:06:50,136.0,93.57784925841766,37.68643336352573,21.0,2,Resting,0.4236613146603343,-0.9302745478313348,-0.5949864751886333,-129.74498517908734,-197.73481291132987,226.7650110023855,0
2024-04-01 00:07:00,114.0,99.41633181485203,37.395835716036025,24.0,65,Resting,-1.7163701663469775,-0.07455409154764459,-0.059687599814743475,-170.51604337967547,152.4147009735206,-242.3175397222745,0
2024-04-01 00:07:10,178.0,97.1112951800309,37.970193618670386,16.0,154,Running,-0.2816703054713896,1.334916649340279,-1.2481691291736468,83.32544109816547,-3.84224191589567,-172.35503133060254,0
2024-04-01 00:07:20,95.0,92.95638331779637,36.44010172750098,14.0,105,Resting,-0.9518796266754213,0.9554071425977226,-0.05720644798051744,18.212275666725986,-69.8753766452196,19.636392810386155,0
2024-04-01 00:07:30,148.0,95.81046491283915,38.522774683769555,14.0,110,Walking,-0.05313191727526467,-0.6240872313446104,0.06280737322264196,152.59498873566503,-19.323178883220265,73.07555163390913,0
2024-04-01 00:07:40,83.0,99.44229579364256,36.438664465381585,15.0,39,Running,-0.3826993532730478,-0.4693366817512121,0.4893087131673717,-90.31940139682553,-44.576655434552805,114.49562956638442,0
2024-04-01 00:07:50,103.0,98.11813106945779,38.67403081464007,23.0,124,Cycling,1.3061324691953904,0.6170199680329609,1.474535177108148,-85.14804574399963,140.9470853187787,-126.54882426734571,0
2024-04-01 00:08:00,76.0,97.4183271372866,37.348563517787106,18.0,17,Walking,-1.0118097911609163,-1.2230993246694086,-0.7805953810710777,-174.75401864380217,-245.33631879757257,-99.50249708118437,0
2024-04-01 00:08:10,61.0,97.36996311727023,37.64941577811808,16.0,154,Running,-1.1947957628882064,-1.5890879194220346,1.9365471030339498,76.12907301430397,-33.42071068823631,-130.0485488836731,0
2024-04-01 00:08:20,72.0,91.78020324292271,38.68974400789197,12.0,138,Walking,1.8323451818022995,-1.0296461431563109,1.3907598150221339,104.44592214753953,-170.57266589591035,-127.96358884673393,0
2024-04-01 00:08:30,90.0,98.24681239227937,36.8997391454312,23.0,166,Walking,1.798066455556718,-1.5038702745902808,-0.38830952190009604,-180.78658869118058,-95.85707646024028,140.89645718654856,0
2024-04-01 00:08:40,152.0,92.76118632443458,36.545480988723455,24.0,18,Cycling,1.9738598596704042,-0.5920630270106946,-1.0933454322711897,-122.94327934092891,-193.91440225962947,223.99939825032908,0
2024-04-01 00:08:50,173.0,99.3036665790153,37.33725486245836,16.0,88,Running,0.27352231818534856,1.750263136237705,-1.7140216901239151,-172.8643413149801,-36.50594911582806,47.901467800945966,0
2024-04-01 00:09:00,87.0,93.64639991013783,36.73310168558312,16.0,134,Resting,-1.5474241576440058,-1.518802095899329,-1.0625432482575032,123.83849849951451,71.647567425754,-171.28470490911798,0
2024-04-01 00:09:10,119.0,98.57660397042257,37.58353173462095,17.0,56,Walking,1.5206709629487887,1.273288574436267,1.5380916865801693,-145.45113518204556,80.79661676290527,-217.2835892158056,0
2024-04-01 00:09:20,86.0,92.66233494517802,36.82577359333295,18.0,129,Walking,-1.4195400629694377,0.1385921257526106,-0.8318743543108083,-173.87671770482137,148.37186355526381,-130.41171517708779,0
2024-04-01 00:09:30,74.0,95.1452693658224,38.593468606786374,16.0,37,Walking,-1.3776226958833755,0.5316123060031885,-1.4480807348316898,-215.07414625670594,157.50570063836375,-161.10279340361387,0
2024-04-01 00:09:40,147.92255660611158,89.94631904888143,29.970316753883395,31.586529711853466,132,Walking,-1.2264097300556482,-1.3196705279276721,-1.909301642294611,165.64973711309182,48.86672682058747,39.26058297927199,1
2024-04-01 00:09:50,163.0,96.60118902996174,36.00072200922871,22.0,81,Walking,0.6136753415723715,-1.394506754112422,-0.8092786252887008,-188.0104255760083,-73.4250018723489,98.96533339189506,0
2024-04-01 00:10:00,138.0,98.36079275166838,38.41642120403947,13.0,35,Running,-1.57120378709071,-1.3490252927527577,-1.1353891594575907,-235.1664730677378,-224.3422575694321,-247.70460946223488,0
2024-04-01 00:10:10,92.0,97.18447281302416,36.99063701017844,13.0,195,Walking,1.113126516047064,0.6682515055669915,-1.5911906178187656,-217.8473398245267,-232.06500623711113,-30.18981872009806,0
2024-04-01 00:10:20,79.0,95.23258512938658,36.96062395246487,24.0,87,Walking,-1.7669936161677833,0.9911530669669162,1.8043432048607198,-66.58456393586161,-193.3684476873368,61.48962765065636,0
2024-04-01 00:10:30,101.0,90.45115878601459,37.1491884364034,15.0,118,Walking,-1.5582137573127195,1.680979777998076,-0.9295124981734175,48.32627036321486,241.91571559041927,-153.56215678553676,0
2024-04-01 00:10:40,71.0,99.33441007170859,37.890787584252244,12.0,84,Resting,-0.2620514333338857,-0.40723058933145806,-1.9752926820094725,-50.89764621954208,142.9887164519689,200.4854172112864,0
2024-04-01 00:10:50,160.0,97.05489548578635,37.32618213118267,18.0,184,Resting,-0.4833139922003973,-0.1521224635994396,1.7771023341488164,-22.296539761739012,-47.56387402501866,24.50613511420312,0
2024-04-01 00:11:00,132.0,97.45864238365333,37.885906639709106,24.0,147,Running,1.958833073589736,-0.12161993601675025,0.31405274513964576,209.6527282631548,-16.89941536181928,-77.301110725065,0
2024-04-01 00:11:10,82.0,97.94680575510807,36.44034216490738,12.0,132,Walking,1.8674558268748132,-0.9204083888537316,-1.6687481456196824,129.46058066503207,118.69067194353374,-240.66219262312976,0
2024-04-01 00:11:20,131.0,97.47743425927611,38.91049339357226,14.0,23,Walking,-1.2412727705774977,-0.6870693814240134,-1.8743120904442176,-79.47934832490739,7.2003207082725,-7.846567698396427,0
2024-04-01 00:11:30,155.0,94.41116164098334,38.18881886125159,21.0,29,Cycling,1.7866621803138503,1.3872809443070246,-1.5686037456643622,-172.84270885145486,-69.79187866125136,-82.02698358381122,0
2024-04-01 00:11:40,171.0,97.33621829287947,36.75062132153515,18.0,27,Resting,0.7690476160478643,-0.6251112616563135,0.3659634131817957,124.58622247317822,-75.21967025140319,234.77314599654824,0
2024-04-01 00:11:50,73.0,96.25026787810329,38.17250972422433,22.0,180,Cycling,-0.36462733786706414,1.4763844076939407,-1.7525135803821543,36.76188860595636,-145.17916807121006,-60.62251818576348,0
2024-04-01 00:12:00,150.0,98.54016333668787,37.72507636878492,23.0,178,Walking,0.9585237286437653,-0.7789291540677876,0.27256238732816573,231.12334358049196,192.80579900616766,210.5037077190936,0
2024-04-01 00:12:10,84.0,98.0245981533737,36.327566989210546,23.0,108,Walking,1.6005638628261871,-0.6404673498293989,0.6101640794588037,204.22117382870084,-42.92308550275996,93.02719323173653,0
2024-04-01 00:12:20,136.0,90.4137438246726,36.53458928036438,17.0,134,Cycling,-1.2794337848041,0.24112348711564513,-1.4096928739799721,31.82136532784375,126.18146842508571,-213.01847123545826,0
2024-04-01 00:12:30,178.0,93.78887090332606,36.12392442576439,18.0,169,Running,-1.2160629544893555,-1.5874926114270966,-0.046269029001104744,-215.04490324708448,36.881048226158214,216.36023876978675,0
2024-04-01 00:12:40,144.0,90.34716152183894,38.42771421502405,16.0,34,Running,-0.3651169510893584,1.688249068664836,1.8555197185338521,-234.52015939751203,127.04682607728631,-165.77578822184756,0
2024-04-01 00:12:50,168.0,91.02074924766097,37.655114257785705,19.0,118,Cycling,-1.3231529146597172,1.2815993545540771,1.345953786001299,168.76020031304216,-89.54502704488482,-25.9882163860658,0
2024-04-01 00:13:00,90.0,96.01410722003611,36.950245945950634,17.0,33,Walking,-0.558410057176737,0.6820153100303092,0.8934573899095413,99.02106294272198,126.0043767651631,211.5020109106735,0
2024-04-01 00:13:10,154.42691762170904,90.9120009664925,33.63261262848948,30.94220209864244,102,Cycling,0.5827661082500564,1.9525000547925075,0.07094049783734979,30.078693428163604,144.9841466111739,164.2549432897452,1
2024-04-01 00:13:20,171.0,91.19824758709267,37.452137627881136,15.0,116,Resting,1.2512725013354191,-1.9360025546123918,-0.42290097626803647,94.46261718719705,-197.85995857049062,-6.209102311460754,0
2024-04-01 00:13:30,166.0,94.51089287466831,37.57578404015381,22.0,75,Running,-0.7922602492584021,-0.3557587342707085,-0.1942610555151072,19.893417128028773,-204.26810994502358,-146.5397291466819,0
2024-04-01 00:13:40,112.79347525769381,106.44296237409067,40.03944421209749,17.71237168662607,53,Cycling,-0.873077264780648,1.433372233326697,1.0584400314100368,39.16886778861692,242.74785941106984,4.630524324573457,1
2024-04-01 00:13:50,64.0,98.14300983671588,38.90981163134128,13.0,28,Running,1.1189718575567102,-0.2679308809040344,0.2171918470336185,-137.05551929518327,-191.02299837615254,23.817187522687675,0
2024-04-01 00:14:00,72.0,95.1966789646593,37.30483659122213,23.0,137,Resting,-0.4758950959899635,-1.9790346527629175,1.0586159411705172,-22.247793331870497,92.42043518577213,248.46830924511767,0
2024-04-01 00:14:10,94.68989262564381,103.37579869637966,34.867880201855634,18.628945172123863,26,Walking,1.2739014714753658,-1.368983537616184,1.8794918817320108,-244.4632287672896,123.90661587439172,162.0156435411044,1
2024-04-01 00:14:20,102.0,95.22693774044536,37.109790013770365,15.0,12,Walking,1.9735212813168532,-0.2637103504529903,0.5620566030852427,84.36682473049439,-218.2445919558928,180.65851197777374,0
2024-04-01 00:14:30,148.0,91.5809233728285,38.480771726900585,14.0,41,Walking,1.918674703934868,0.6717914438108941,0.4124142296408255,-83.84872089074048,123.25546649449245,243.09371237878963,0
2024-04-01 00:14:40,174.0,91.2473611322168,36.46895166419771,18.0,164,Running,0.650747819389156,-1.3493829264607098,-0.375352205960664,78.16207621866761,-40.24252707255249,11.65967425096693,0
2024-04-01 00:14:50,158.0,91.8836823206707,37.03143871090527,18.0,188,Resting,-0.49914715449019775,-0.2078277588065207,-1.212984187245047,213.23083477766636,-112.66299827748517,42.61324446550174,0
2024-04-01 00:15:00,106.0,93.5092209496568,38.17491241462617,13.0,20,Cycling,-1.7380405620929493,-1.948845849057823,-0.5031970310114207,45.82165733053898,82.66532193227101,-22.777891512429704,0
2024-04-01 00:15:10,162.0,99.30529267674018,36.04708480602734,19.0,130,Walking,0.9521625308682431,-0.08999791106281085,0.08038876206145895,-85.95749881819509,166.56224450944444,-187.27297831784435,0
2024-04-01 00:15:20,130.0,97.99678413653601,36.86814217081709,22.0,135,Running,1.9118689642129758,1.5836979049567033,-1.8605773707122197,-146.42068978998583,36.39725119430301,12.628361731423865,0
2024-04-01 00:15:30,97.0,94.32801561226317,37.924341488264126,12.0,69,Walking,-1.7280621471374875,0.38707212609436015,-0.09677990071083098,-124.1457570120158,185.31379980179105,41.294442380292764,0
2024-04-01 00:15:40,155.0,94.93076709787574,36.55785629400241,22.0,144,Resting,-1.9753291575174394,-0.23737747509132356,1.4485973096599145,243.64851467104438,-238.82202032742578,-131.3639274341774,0
2024-04-01 00:15:50,126.0,92.65609457666415,36.90813170737281,21.0,9,Cycling,1.3271047863268701,-1.3509626572227025,1.9064974501344976,57.68152522669715,119.30239428687503,141.4121540233424,0
2024-04-01 00:16:00,118.96542568437103,98.65728368037327,31.62424184653505,18.59767381054693,140,Walking,-1.5909641518470514,-1.1903257459339533,1.4221946892434003,-29.727245961353134,-165.29876245928233,-187.75883596423876,1
2024-04-01 00:16:10,168.0,98.02765671462038,37.266070697909065,21.0,105,Resting,-1.673508078217682,-1.6939601997196836,-1.31207301593385,-134.5124882093308,-106.96302228250914,0.9996247383222681,0
2024-04-01 00:16:20,97.68972851295769,90.47818910081496,38.87914072219929,20.475434864332925,11,Running,1.6413442728927143,0.9696441742423998,-1.3799472329387856,136.52535838702943,36.12619444418749,81.356542375642,1
2024-04-01 00:16:30,96.0,90.41821623786466,38.814705966766894,12.0,193,Resting,-1.6817567533124747,-1.6914588897007707,-0.42675119504179637,-56.27832804235794,-112.77744651781484,-222.53433978768106,0
2024-04-01 00:16:40,178.0,96.2388894316297,36.13287816174628,24.0,127,Running,-1.5439293808982955,-0.46420468506319335,-1.0982781176333964,-99.43669724841726,-165.92307285841378,152.02665481618698,0
2024-04-01 00:16:50,173.0,95.62512119135317,38.24922826926846,23.0,150,Walking,0.2782947010787731,0.9993787740510194,0.7039780164824503,-138.84763966058262,192.74910942072387,-97.92290347750821,0
2024-04-01 00:17:00,145.0,94.02131155028877,36.21426831327347,14.0,192,Walking,1.027256692133165,0.8512907976539803,-1.6617675820974402,-157.18438417072994,203.36172515312478,108.8746039368387,0
2024-04-01 00:17:10,69.71516518371061,105.15123447051718,39.44687080524389,4.881327973301822,127,Resting,-0.40171096514309124,0.3101286663410998,-0.2251230018532837,-113.31151197026728,-231.81429112357864,-195.89537428931308,1
2024-04-01 00:17:20,136.21569053837518,91.41935063080872,46.018422691538966,27.73177715633564,179,Running,-0.3176433572384383,0.2852309365042722,-0.8785750151223608,63.60147401486006,0.06057209249027551,60.14930457442904,1
2024-04-01 00:17:30,111.0,92.50581576594193,36.423293389286776,13.0,60,Resting,0.5305039486045544,-1.6386876788323756,0.3816115479992832,-130.07611377577643,-148.16058442278407,28.606061707071945,0
2024-04-01 00:17:40,150.0,93.97728975622722,36.377693929625174,21.0,25,Resting,0.021701179323124986,-1.3003389129820402,1.1882600791758633,-219.70079349557653,181.70439697339685,-174.99870357015402,0
2024-04-01 00:17:50,99.3417196506124,90.69941822833972,38.579766329397344,33.98944482958704,14,Walking,-1.92548682888913,0.13897782842884343,1.69425256672588,-70.48773763558276,-18.739371465927178,62.37244759907804,1
2024-04-01 00:18:00,169.0,98.80247994475563,37.546454728161876,16.0,21,Walking,-1.5456672549112005,-0.6076786869776809,1.855410936888343,42.425954030561456,-10.771128603434647,95.66208960769535,0
2024-04-01 00:18:10,140.0,99.6090415412896,36.40015348062852,15.0,88,Walking,0.326400062101611,-1.924251595626644,-0.595221864104023,-219.8909732124011,63.73633158498842,-0.7488274832477941,0
2024-04-01 00:18:20,101.0,98.93001362396497,38.938187190798715,24.0,64,Resting,1.1746500387914645,1.192666931516654,1.4233911273218784,-23.687408751962238,-222.1879615574703,39.288382663125844,0
2024-04-01 00:18:30,135.0,97.19178024051979,36.77329766058667,17.0,153,Resting,1.0524125817198238,0.6152530684299866,0.36785227484884064,-223.85563254712793,-186.35096284065213,193.70977870045942,0
2024-04-01 00:18:40,171.0,95.84992733605822,37.37652401880835,13.0,20,Cycling,0.96022623717458,-0.6968581333236132,0.7690216581764919,134.08978294615065,-0.8074190566440507,98.85150722910436,0
2024-04-01 00:18:50,169.0,96.89261635465955,36.64880867280572,15.0,151,Cycling,1.0850904648325361,-1.607179210830504,1.4045222666413988,185.9412465826963,233.35345795645958,202.97733166811418,0
2024-04-01 00:19:00,86.0,99.39109220732689,37.48176793634864,23.0,15,Resting,-1.8222260947019078,0.36480304256813945,-1.479547160419671,231.90407017476684,171.80278481960477,26.17197685614974,0
2024-04-01 00:19:10,171.0,92.49998735223832,38.268049747395544,18.0,159,Cycling,1.580406259850354,-0.6058017257334196,1.7896290721289763,95.63183188119979,194.68057757331525,-162.57346949640646,0
2024-04-01 00:19:20,76.23719112658358,102.86189473072062,45.04925776780588,20.416940045238384,15,Resting,1.5571324208466986,-0.9784426519674296,0.18958836167290283,66.03219887276651,-181.42248667061193,-126.8546064938782,1
2024-04-01 00:19:30,82.0,96.89608019000408,36.85694661215417,24.0,41,Walking,0.12769595639045583,0.8858770120646353,-0.6559867298336091,97.03854273642429,229.31195722520624,-161.7947176094367,0
2024-04-01 00:19:40,168.00614748351597,99.31931909288481,45.72911375347994,30.660771054927192,159,Running,-1.0056226709249385,-0.6873997558022569,-0.6450749583620405,177.3240929536105,114.99626585017359,-82.3757250468658,1
2024-04-01 00:19:50,172.0,92.52278959576836,38.27680321868116,14.0,177,Walking,0.3687138911257337,-1.4558060336123488,1.0040013467130722,153.5463947058651,-87.15748002223216,-11.23192493977848,0
2024-04-01 00:20:00,125.76952374315343,104.88532398357711,35.050394022532046,8.664460670111556,40,Resting,0.23154370550114622,-0.07338500868162612,0.7146394525199313,-30.751783060719305,182.23358066862966,-122.03425370468213,1
2024-04-01 00:20:10,152.0,97.95913142420156,37.10989948321761,13.0,107,Walking,-1.1081711692391587,1.3138631529980276,0.917920365074004,75.53658711314125,123.6549259404477,-12.182624504570413,0
2024-04-01 00:20:20,173.0,94.75078980050245,36.45444814996166,20.0,124,Resting,0.41252071571467663,1.3986351367985095,-0.988017982303059,-169.03985966780277,118.25488267052526,-67.820958746591,0
2024-04-01 00:20:30,79.0,97.93298076698736,36.77392748788345,21.0,151,Resting,1.189176464402439,1.3973726592013942,-1.3192151354268797,97.46281246790033,117.31024148028257,27.673632309087566,0
2024-04-01 00:20:40,75.0,93.59882597754554,36.458049697454854,16.0,12,Cycling,1.2244274589810247,-0.3163206423940732,0.887438612104841,115.38526426974482,150.42681661296524,-35.74311326717299,0
2024-04-01 00:20:50,76.0,99.38760127163759,38.66031752562728,24.0,78,Resting,-1.7612087108803425,1.163736844957739,-0.8060770833540261,150.65495030439126,224.26458023270675,-32.9535962093897,0
2024-04-01 00:21:00,139.0,95.339284404991,38.1957125970391,15.0,137,Running,-1.2113467527501425,1.4009230718618402,-1.1102553856530983,158.82430079279442,-181.56413971192683,-4.689408011701147,0
2024-04-01 00:21:10,78.0,95.95947950792615,37.68278173813278,23.0,41,Cycling,0.6728934423727817,-0.16184715922941395,-1.1415659860808676,-30.04597367848956,249.76121343150498,243.93761529015381,0
2024-04-01 00:21:20,179.0,90.31361568804589,36.6732756674866,15.0,168,Running,1.4393277816572088,-0.7250424443184822,-1.406396269756769,201.75839106631332,186.16980868202205,28.27422415494499,0
2024-04-01 00:21:30,179.0,91.70269137128594,37.530680481597585,19.0,120,Resting,0.08486832979686199,0.8078581872423749,-0.2927373772992885,240.4751568705638,-29.186397653730978,111.66886663421809,0
2024-04-01 00:21:40,70.47101562650467,99.22956296417077,28.620373669734096,14.986116776455209,130,Walking,0.8301026733399217,1.6178770894239798,-0.9562056999002095,239.0205412330386,-171.2810635556237,-41.62720436318722,1
2024-04-01 00:21:50,90.8779410046481,84.8585214836079,30.641099129665914,21.43166368286779,182,Resting,-1.9157119573723977,1.888609940498049,1.5754619008683348,42.88047911732002,-23.10580667670976,-87.07547133425092,1
2024-04-01 00:22:00,97.0,95.08163790458175,36.1802554716682,23.0,15,Resting,0.43368324754159726,-0.8391007772913781,0.7565585474043921,29.74137961805127,139.30587320847957,208.2885988971015,0
2024-04-01 00:22:10,112.0,90.629714087337,38.91870591359012,23.0,43,Walking,1.8476365777464068,1.824684224526869,0.9754481788720444,-21.33290486637307,51.2267336775555,121.18016393467428,0
2024-04-01 00:22:20,152.0,98.34135238410384,37.396316911800966,15.0,157,Walking,0.6440584281309518,-0.0028710131700266928,-0.3855580315926601,-100.10295284994604,-110.22454198738862,41.21488287885677,0
2024-04-01 00:22:30,164.0,97.84505602296217,38.77959532229731,13.0,120,Running,1.6891028664012788,-0.7758611827960782,0.4008380725230829,-83.12110695644037,-46.602643169817554,-81.78435317855292,0
2024-04-01 00:22:40,159.0,91.8535397572185,36.02942434414193,17.0,164,Cycling,0.2640378325242949,1.9535924408941163,0.0031913628161897023,-142.12394758441064,227.14942493835326,-121.0698630631396,0
2024-04-01 00:22:50,149.0,96.3432935725738,36.74267518690593,23.0,187,Cycling,1.3735149511037106,1.5112319004953756,-1.3301941579099381,227.8613139886197,151.91042781579245,-123.96416013137656,0
2024-04-01 00:23:00,90.0,98.18315211654271,36.311986710940005,20.0,23,Cycling,-1.50335036697141,0.7696663571011619,-1.808585219796862,59.913297645350724,-187.96531212655887,1.8654185947812323,0
